Sexo;Sección;Nacionalidad;Total
Hombres;3304901004;Colombia;0
Hombres;3304901004;Cuba;0
Hombres;3304901004;Ecuador;0
Hombres;3304901004;Paraguay;1
Hombres;3304901004;Perú;0
Hombres;3304901004;República Dominicana;1
Hombres;3304901004;Uruguay;0
Hombres;3304901004;Venezuela;0
Hombres;3304901004;Total Asia;1
Hombres;3304901004;China;0
Hombres;3304901004;Pakistán;0
Hombres;3304901004;Oceanía y Apátridas;0
Hombres;3304901005;Total Población;719
Hombres;3304901005;Españoles;697
Hombres;3304901005;Total Extranjeros;22
Hombres;3304901005;Total Unión Europea;8
Hombres;3304901005;Alemania;2
Hombres;3304901005;Bulgaria;0
Hombres;3304901005;Francia;2
Hombres;3304901005;Italia;0
Hombres;3304901005;Polonia;0
Hombres;3304901005;Portugal;0
Hombres;3304901005;Rumanía;1
Hombres;3304901005;Total Resto de Europa;9
Hombres;3304901005;Reino Unido;9
Hombres;3304901005;Rusia;0
Hombres;3304901005;Ucrania;0
Hombres;3304901005;Total África;1
Hombres;3304901005;Argelia;0
Hombres;3304901005;Marruecos;0
Hombres;3304901005;Nigeria;0
Hombres;3304901005;Senegal;1
Hombres;3304901005;Total América;4
Hombres;3304901005;Argentina;0
Hombres;3304901005;Bolivia;0
Hombres;3304901005;Brasil;0
Hombres;3304901005;Chile;0
Hombres;3304901005;Colombia;0
Hombres;3304901005;Cuba;0
Hombres;3304901005;Ecuador;0
Hombres;3304901005;Paraguay;0
Hombres;3304901005;Perú;0
Hombres;3304901005;República Dominicana;0
Hombres;3304901005;Uruguay;0
Hombres;3304901005;Venezuela;0
Hombres;3304901005;Total Asia;0
Hombres;3304901005;China;0
Hombres;3304901005;Pakistán;0
Hombres;3304901005;Oceanía y Apátridas;0
Hombres;3304901007;Total Población;463
Hombres;3304901007;Españoles;446
Hombres;3304901007;Total Extranjeros;17
Hombres;3304901007;Total Unión Europea;7
Hombres;3304901007;Alemania;2
Hombres;3304901007;Bulgaria;0
Hombres;3304901007;Francia;2
Hombres;3304901007;Italia;1
Hombres;3304901007;Polonia;0
Hombres;3304901007;Portugal;0
Hombres;3304901007;Rumanía;0
Hombres;3304901007;Total Resto de Europa;6
Hombres;3304901007;Reino Unido;5
Hombres;3304901007;Rusia;0
Hombres;3304901007;Ucrania;0
Hombres;3304901007;Total África;0
Hombres;3304901007;Argelia;0
Hombres;3304901007;Marruecos;0
Hombres;3304901007;Nigeria;0
Hombres;3304901007;Senegal;0
Hombres;3304901007;Total América;4
Hombres;3304901007;Argentina;0
Hombres;3304901007;Bolivia;0
Hombres;3304901007;Brasil;0
Hombres;3304901007;Chile;0
Hombres;3304901007;Colombia;0
Hombres;3304901007;Cuba;0
Hombres;3304901007;Ecuador;0
Hombres;3304901007;Paraguay;0
Hombres;3304901007;Perú;1
Hombres;3304901007;República Dominicana;0
Hombres;3304901007;Uruguay;0
Hombres;3304901007;Venezuela;3
Hombres;3304901007;Total Asia;0
Hombres;3304901007;China;0
Hombres;3304901007;Pakistán;0
Hombres;3304901007;Oceanía y Apátridas;0
Hombres;3304901008;Total Población;381
Hombres;3304901008;Españoles;370
Hombres;3304901008;Total Extranjeros;11
Hombres;3304901008;Total Unión Europea;7
Hombres;3304901008;Alemania;0
Hombres;3304901008;Bulgaria;0
Hombres;3304901008;Francia;0
Hombres;3304901008;Italia;1
Hombres;3304901008;Polonia;0
Hombres;3304901008;Portugal;3
Hombres;3304901008;Rumanía;1
Hombres;3304901008;Total Resto de Europa;2
Hombres;3304901008;Reino Unido;2
Hombres;3304901008;Rusia;0
Hombres;3304901008;Ucrania;0
Hombres;3304901008;Total África;0
Hombres;3304901008;Argelia;0
Hombres;3304901008;Marruecos;0
Hombres;3304901008;Nigeria;0
Hombres;3304901008;Senegal;0
Hombres;3304901008;Total América;2
Hombres;3304901008;Argentina;1
Hombres;3304901008;Bolivia;0
Hombres;3304901008;Brasil;0
Hombres;3304901008;Chile;0
Hombres;3304901008;Colombia;0
Hombres;3304901008;Cuba;1
Hombres;3304901008;Ecuador;0
Hombres;3304901008;Paraguay;0
Hombres;3304901008;Perú;0
Hombres;3304901008;República Dominicana;0
Hombres;3304901008;Uruguay;0
Hombres;3304901008;Venezuela;0
Hombres;3304901008;Total Asia;0
Hombres;3304901008;China;0
Hombres;3304901008;Pakistán;0
Hombres;3304901008;Oceanía y Apátridas;0
Hombres;3305001001;Total Población;337
Hombres;3305001001;Españoles;334
Hombres;3305001001;Total Extranjeros;3
Hombres;3305001001;Total Unión Europea;1
Hombres;3305001001;Alemania;0
Hombres;3305001001;Bulgaria;0
Hombres;3305001001;Francia;0
Hombres;3305001001;Italia;0
Hombres;3305001001;Polonia;0
Hombres;3305001001;Portugal;0
Hombres;3305001001;Rumanía;0
Hombres;3305001001;Total Resto de Europa;2
Hombres;3305001001;Reino Unido;2
Hombres;3305001001;Rusia;0
Hombres;3305001001;Ucrania;0
Hombres;3305001001;Total África;0
Hombres;3305001001;Argelia;0
Hombres;3305001001;Marruecos;0
Hombres;3305001001;Nigeria;0
Hombres;3305001001;Senegal;0
Hombres;3305001001;Total América;0
Hombres;3305001001;Argentina;0
Hombres;3305001001;Bolivia;0
Hombres;3305001001;Brasil;0
Hombres;3305001001;Chile;0
Hombres;3305001001;Colombia;0
Hombres;3305001001;Cuba;0
Hombres;3305001001;Ecuador;0
Hombres;3305001001;Paraguay;0
Hombres;3305001001;Perú;0
Hombres;3305001001;República Dominicana;0
Hombres;3305001001;Uruguay;0
Hombres;3305001001;Venezuela;0
Hombres;3305001001;Total Asia;0
Hombres;3305001001;China;0
Hombres;3305001001;Pakistán;0
Hombres;3305001001;Oceanía y Apátridas;0
Hombres;3305101001;Total Población;904
Hombres;3305101001;Españoles;866
Hombres;3305101001;Total Extranjeros;38
Hombres;3305101001;Total Unión Europea;12
Hombres;3305101001;Alemania;0
Hombres;3305101001;Bulgaria;1
Hombres;3305101001;Francia;0
Hombres;3305101001;Italia;0
Hombres;3305101001;Polonia;1
Hombres;3305101001;Portugal;5
Hombres;3305101001;Rumanía;4
Hombres;3305101001;Total Resto de Europa;0
Hombres;3305101001;Reino Unido;0
Hombres;3305101001;Rusia;0
Hombres;3305101001;Ucrania;0
Hombres;3305101001;Total África;16
Hombres;3305101001;Argelia;0
Hombres;3305101001;Marruecos;16
Hombres;3305101001;Nigeria;0
Hombres;3305101001;Senegal;0
Hombres;3305101001;Total América;7
Hombres;3305101001;Argentina;0
Hombres;3305101001;Bolivia;0
Hombres;3305101001;Brasil;2
Hombres;3305101001;Chile;1
Hombres;3305101001;Colombia;0
Hombres;3305101001;Cuba;3
Hombres;3305101001;Ecuador;0
Hombres;3305101001;Paraguay;0
Hombres;3305101001;Perú;0
Hombres;3305101001;República Dominicana;1
Hombres;3305101001;Uruguay;0
Hombres;3305101001;Venezuela;0
Hombres;3305101001;Total Asia;2
Hombres;3305101001;China;2
Hombres;3305101001;Pakistán;0
Hombres;3305101001;Oceanía y Apátridas;1
Hombres;3305101002;Total Población;700
Hombres;3305101002;Españoles;640
Hombres;3305101002;Total Extranjeros;60
Hombres;3305101002;Total Unión Europea;15
Hombres;3305101002;Alemania;0
Hombres;3305101002;Bulgaria;0
Hombres;3305101002;Francia;0
Hombres;3305101002;Italia;2
Hombres;3305101002;Polonia;0
Hombres;3305101002;Portugal;6
Hombres;3305101002;Rumanía;7
Hombres;3305101002;Total Resto de Europa;1
Hombres;3305101002;Reino Unido;0
Hombres;3305101002;Rusia;0
Hombres;3305101002;Ucrania;1
Hombres;3305101002;Total África;24
Hombres;3305101002;Argelia;0
Hombres;3305101002;Marruecos;24
Hombres;3305101002;Nigeria;0
Hombres;3305101002;Senegal;0
Hombres;3305101002;Total América;14
Hombres;3305101002;Argentina;2
Hombres;3305101002;Bolivia;0
Hombres;3305101002;Brasil;1
Hombres;3305101002;Chile;0
Hombres;3305101002;Colombia;3
Hombres;3305101002;Cuba;4
Hombres;3305101002;Ecuador;0
Hombres;3305101002;Paraguay;0
Hombres;3305101002;Perú;1
Hombres;3305101002;República Dominicana;0
Hombres;3305101002;Uruguay;0
Hombres;3305101002;Venezuela;2
Hombres;3305101002;Total Asia;4
Hombres;3305101002;China;0
Hombres;3305101002;Pakistán;3
Hombres;3305101002;Oceanía y Apátridas;2
Hombres;3305101003;Total Población;462
Hombres;3305101003;Españoles;451
Hombres;3305101003;Total Extranjeros;11
Hombres;3305101003;Total Unión Europea;4
Hombres;3305101003;Alemania;0
Hombres;3305101003;Bulgaria;0
Hombres;3305101003;Francia;0
Hombres;3305101003;Italia;0
Hombres;3305101003;Polonia;0
Hombres;3305101003;Portugal;2
Hombres;3305101003;Rumanía;2
Hombres;3305101003;Total Resto de Europa;5
Hombres;3305101003;Reino Unido;4
Hombres;3305101003;Rusia;1
Hombres;3305101003;Ucrania;0
Hombres;3305101003;Total África;0
Hombres;3305101003;Argelia;0
Hombres;3305101003;Marruecos;0
Hombres;3305101003;Nigeria;0
Hombres;3305101003;Senegal;0
Hombres;3305101003;Total América;2
Hombres;3305101003;Argentina;0
Hombres;3305101003;Bolivia;0
Hombres;3305101003;Brasil;0
Hombres;3305101003;Chile;0
Hombres;3305101003;Colombia;0
Hombres;3305101003;Cuba;0
Hombres;3305101003;Ecuador;0
Hombres;3305101003;Paraguay;0
Hombres;3305101003;Perú;0
Hombres;3305101003;República Dominicana;1
Hombres;3305101003;Uruguay;1
Hombres;3305101003;Venezuela;0
Hombres;3305101003;Total Asia;0
Hombres;3305101003;China;0
Hombres;3305101003;Pakistán;0
Hombres;3305101003;Oceanía y Apátridas;0
Hombres;3305101004;Total Población;944
Hombres;3305101004;Españoles;898
Hombres;3305101004;Total Extranjeros;46
Hombres;3305101004;Total Unión Europea;14
Hombres;3305101004;Alemania;0
Hombres;3305101004;Bulgaria;0
Hombres;3305101004;Francia;1
Hombres;3305101004;Italia;1
Hombres;3305101004;Polonia;1
Hombres;3305101004;Portugal;4
Hombres;3305101004;Rumanía;7
Hombres;3305101004;Total Resto de Europa;2
Hombres;3305101004;Reino Unido;1
Hombres;3305101004;Rusia;0
Hombres;3305101004;Ucrania;0
Hombres;3305101004;Total África;20
Hombres;3305101004;Argelia;0
Hombres;3305101004;Marruecos;20
Hombres;3305101004;Nigeria;0
Hombres;3305101004;Senegal;0
Hombres;3305101004;Total América;6
Hombres;3305101004;Argentina;0
Hombres;3305101004;Bolivia;0
Hombres;3305101004;Brasil;1
Hombres;3305101004;Chile;1
Hombres;3305101004;Colombia;0
Hombres;3305101004;Cuba;1
Hombres;3305101004;Ecuador;0
Hombres;3305101004;Paraguay;0
Hombres;3305101004;Perú;1
Hombres;3305101004;República Dominicana;0
Hombres;3305101004;Uruguay;0
Hombres;3305101004;Venezuela;1
Hombres;3305101004;Total Asia;3
Hombres;3305101004;China;3
Hombres;3305101004;Pakistán;0
Hombres;3305101004;Oceanía y Apátridas;1
Hombres;3305101005;Total Población;314
Hombres;3305101005;Españoles;301
Hombres;3305101005;Total Extranjeros;13
Hombres;3305101005;Total Unión Europea;8
Hombres;3305101005;Alemania;0
Hombres;3305101005;Bulgaria;0
Hombres;3305101005;Francia;0
Hombres;3305101005;Italia;1
Hombres;3305101005;Polonia;0
Hombres;3305101005;Portugal;3
Hombres;3305101005;Rumanía;4
Hombres;3305101005;Total Resto de Europa;1
Hombres;3305101005;Reino Unido;1
Hombres;3305101005;Rusia;0
Hombres;3305101005;Ucrania;0
Hombres;3305101005;Total África;0
Hombres;3305101005;Argelia;0
Hombres;3305101005;Marruecos;0
Hombres;3305101005;Nigeria;0
Hombres;3305101005;Senegal;0
Hombres;3305101005;Total América;4
Hombres;3305101005;Argentina;0
Hombres;3305101005;Bolivia;0
Hombres;3305101005;Brasil;0
Hombres;3305101005;Chile;0
Hombres;3305101005;Colombia;2
Hombres;3305101005;Cuba;2
Hombres;3305101005;Ecuador;0
Hombres;3305101005;Paraguay;0
Hombres;3305101005;Perú;0
Hombres;3305101005;República Dominicana;0
Hombres;3305101005;Uruguay;0
Hombres;3305101005;Venezuela;0
Hombres;3305101005;Total Asia;0
Hombres;3305101005;China;0
Hombres;3305101005;Pakistán;0
Hombres;3305101005;Oceanía y Apátridas;0
Hombres;3305101008;Total Población;531
Hombres;3305101008;Españoles;514
Hombres;3305101008;Total Extranjeros;17
Hombres;3305101008;Total Unión Europea;12
Hombres;3305101008;Alemania;1
Hombres;3305101008;Bulgaria;0
Hombres;3305101008;Francia;0
Hombres;3305101008;Italia;4
Hombres;3305101008;Polonia;1
Hombres;3305101008;Portugal;3
Hombres;3305101008;Rumanía;1
Hombres;3305101008;Total Resto de Europa;1
Hombres;3305101008;Reino Unido;1
Hombres;3305101008;Rusia;0
Hombres;3305101008;Ucrania;0
Hombres;3305101008;Total África;1
Hombres;3305101008;Argelia;0
Hombres;3305101008;Marruecos;0
Hombres;3305101008;Nigeria;0
Hombres;3305101008;Senegal;0
Hombres;3305101008;Total América;3
Hombres;3305101008;Argentina;0
Hombres;3305101008;Bolivia;0
Hombres;3305101008;Brasil;1
Hombres;3305101008;Chile;0
Hombres;3305101008;Colombia;0
Hombres;3305101008;Cuba;0
Hombres;3305101008;Ecuador;0
Hombres;3305101008;Paraguay;0
Hombres;3305101008;Perú;0
Hombres;3305101008;República Dominicana;0
Hombres;3305101008;Uruguay;0
Hombres;3305101008;Venezuela;0
Hombres;3305101008;Total Asia;0
Hombres;3305101008;China;0
Hombres;3305101008;Pakistán;0
Hombres;3305101008;Oceanía y Apátridas;0
Hombres;3305201001;Total Población;420
Hombres;3305201001;Españoles;416
Hombres;3305201001;Total Extranjeros;4
Hombres;3305201001;Total Unión Europea;1
Hombres;3305201001;Alemania;0
Hombres;3305201001;Bulgaria;0
Hombres;3305201001;Francia;0
Hombres;3305201001;Italia;0
Hombres;3305201001;Polonia;0
Hombres;3305201001;Portugal;1
Hombres;3305201001;Rumanía;0
Hombres;3305201001;Total Resto de Europa;1
Hombres;3305201001;Reino Unido;1
Hombres;3305201001;Rusia;0
Hombres;3305201001;Ucrania;0
Hombres;3305201001;Total África;1
Hombres;3305201001;Argelia;0
Hombres;3305201001;Marruecos;0
Hombres;3305201001;Nigeria;0
Hombres;3305201001;Senegal;1
Hombres;3305201001;Total América;1
Hombres;3305201001;Argentina;0
Hombres;3305201001;Bolivia;0
Hombres;3305201001;Brasil;0
Hombres;3305201001;Chile;0
Hombres;3305201001;Colombia;0
Hombres;3305201001;Cuba;0
Hombres;3305201001;Ecuador;0
Hombres;3305201001;Paraguay;0
Hombres;3305201001;Perú;0
Hombres;3305201001;República Dominicana;0
Hombres;3305201001;Uruguay;0
Hombres;3305201001;Venezuela;0
Hombres;3305201001;Total Asia;0
Hombres;3305201001;China;0
Hombres;3305201001;Pakistán;0
Hombres;3305201001;Oceanía y Apátridas;0
Hombres;3305301001;Total Población;702
Hombres;3305301001;Españoles;679
Hombres;3305301001;Total Extranjeros;23
Hombres;3305301001;Total Unión Europea;14
Hombres;3305301001;Alemania;0
Hombres;3305301001;Bulgaria;0
Hombres;3305301001;Francia;1
Hombres;3305301001;Italia;1
Hombres;3305301001;Polonia;0
Hombres;3305301001;Portugal;2
Hombres;3305301001;Rumanía;1
Hombres;3305301001;Total Resto de Europa;5
Hombres;3305301001;Reino Unido;5
Hombres;3305301001;Rusia;0
Hombres;3305301001;Ucrania;0
Hombres;3305301001;Total África;1
Hombres;3305301001;Argelia;0
Hombres;3305301001;Marruecos;1
Hombres;3305301001;Nigeria;0
Hombres;3305301001;Senegal;0
Hombres;3305301001;Total América;3
Hombres;3305301001;Argentina;0
Hombres;3305301001;Bolivia;0
Hombres;3305301001;Brasil;0
Hombres;3305301001;Chile;1
Hombres;3305301001;Colombia;0
Hombres;3305301001;Cuba;1
Hombres;3305301001;Ecuador;0
Hombres;3305301001;Paraguay;0
Hombres;3305301001;Perú;0
Hombres;3305301001;República Dominicana;0
Hombres;3305301001;Uruguay;0
Hombres;3305301001;Venezuela;0
Hombres;3305301001;Total Asia;0
Hombres;3305301001;China;0
Hombres;3305301001;Pakistán;0
Hombres;3305301001;Oceanía y Apátridas;0
Hombres;3305401001;Total Población;497
Hombres;3305401001;Españoles;484
Hombres;3305401001;Total Extranjeros;13
Hombres;3305401001;Total Unión Europea;9
Hombres;3305401001;Alemania;0
Hombres;3305401001;Bulgaria;3
Hombres;3305401001;Francia;1
Hombres;3305401001;Italia;0
Hombres;3305401001;Polonia;0
Hombres;3305401001;Portugal;0
Hombres;3305401001;Rumanía;4
Hombres;3305401001;Total Resto de Europa;2
Hombres;3305401001;Reino Unido;2
Hombres;3305401001;Rusia;0
Hombres;3305401001;Ucrania;0
Hombres;3305401001;Total África;0
Hombres;3305401001;Argelia;0
Hombres;3305401001;Marruecos;0
Hombres;3305401001;Nigeria;0
Hombres;3305401001;Senegal;0
Hombres;3305401001;Total América;2
Hombres;3305401001;Argentina;0
Hombres;3305401001;Bolivia;0
Hombres;3305401001;Brasil;0
Hombres;3305401001;Chile;0
Hombres;3305401001;Colombia;0
Hombres;3305401001;Cuba;0
Hombres;3305401001;Ecuador;0
Hombres;3305401001;Paraguay;1
Hombres;3305401001;Perú;0
Hombres;3305401001;República Dominicana;0
Hombres;3305401001;Uruguay;0
Hombres;3305401001;Venezuela;0
Hombres;3305401001;Total Asia;0
Hombres;3305401001;China;0
Hombres;3305401001;Pakistán;0
Hombres;3305401001;Oceanía y Apátridas;0
Hombres;3305401002;Total Población;458
Hombres;3305401002;Españoles;453
Hombres;3305401002;Total Extranjeros;5
Hombres;3305401002;Total Unión Europea;2
Hombres;3305401002;Alemania;0
Hombres;3305401002;Bulgaria;0
Hombres;3305401002;Francia;0
Hombres;3305401002;Italia;0
Hombres;3305401002;Polonia;0
Hombres;3305401002;Portugal;1
Hombres;3305401002;Rumanía;0
Hombres;3305401002;Total Resto de Europa;0
Hombres;3305401002;Reino Unido;0
Hombres;3305401002;Rusia;0
Hombres;3305401002;Ucrania;0
Hombres;3305401002;Total África;0
Hombres;3305401002;Argelia;0
Hombres;3305401002;Marruecos;0
Hombres;3305401002;Nigeria;0
Hombres;3305401002;Senegal;0
Hombres;3305401002;Total América;3
Hombres;3305401002;Argentina;0
Hombres;3305401002;Bolivia;0
Hombres;3305401002;Brasil;0
Hombres;3305401002;Chile;1
Hombres;3305401002;Colombia;0
Hombres;3305401002;Cuba;0
Hombres;3305401002;Ecuador;0
Hombres;3305401002;Paraguay;0
Hombres;3305401002;Perú;0
Hombres;3305401002;República Dominicana;0
Hombres;3305401002;Uruguay;1
Hombres;3305401002;Venezuela;0
Hombres;3305401002;Total Asia;0
Hombres;3305401002;China;0
Hombres;3305401002;Pakistán;0
Hombres;3305401002;Oceanía y Apátridas;0
Hombres;3305501001;Total Población;842
Hombres;3305501001;Españoles;822
Hombres;3305501001;Total Extranjeros;20
Hombres;3305501001;Total Unión Europea;10
Hombres;3305501001;Alemania;1
Hombres;3305501001;Bulgaria;1
Hombres;3305501001;Francia;1
Hombres;3305501001;Italia;1
Hombres;3305501001;Polonia;1
Hombres;3305501001;Portugal;0
Hombres;3305501001;Rumanía;3
Hombres;3305501001;Total Resto de Europa;3
Hombres;3305501001;Reino Unido;2
Hombres;3305501001;Rusia;0
Hombres;3305501001;Ucrania;0
Hombres;3305501001;Total África;3
Hombres;3305501001;Argelia;0
Hombres;3305501001;Marruecos;2
Hombres;3305501001;Nigeria;0
Hombres;3305501001;Senegal;0
Hombres;3305501001;Total América;4
Hombres;3305501001;Argentina;0
Hombres;3305501001;Bolivia;0
Hombres;3305501001;Brasil;1
Hombres;3305501001;Chile;0
Hombres;3305501001;Colombia;0
Hombres;3305501001;Cuba;1
Hombres;3305501001;Ecuador;0
Hombres;3305501001;Paraguay;0
Hombres;3305501001;Perú;0
Hombres;3305501001;República Dominicana;0
Hombres;3305501001;Uruguay;0
Hombres;3305501001;Venezuela;1
Hombres;3305501001;Total Asia;0
Hombres;3305501001;China;0
Hombres;3305501001;Pakistán;0
Hombres;3305501001;Oceanía y Apátridas;0
Hombres;3305601001;Total Población;582
Hombres;3305601001;Españoles;544
Hombres;3305601001;Total Extranjeros;38
Hombres;3305601001;Total Unión Europea;6
Hombres;3305601001;Alemania;0
Hombres;3305601001;Bulgaria;1
Hombres;3305601001;Francia;2
Hombres;3305601001;Italia;2
Hombres;3305601001;Polonia;0
Hombres;3305601001;Portugal;0
Hombres;3305601001;Rumanía;1
Hombres;3305601001;Total Resto de Europa;0
Hombres;3305601001;Reino Unido;0
Hombres;3305601001;Rusia;0
Hombres;3305601001;Ucrania;0
Hombres;3305601001;Total África;3
Hombres;3305601001;Argelia;2
Hombres;3305601001;Marruecos;0
Hombres;3305601001;Nigeria;0
